Key Id,Tournament Id,tournament Name,Match Id,Match Name,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw,Winner
712,WC-2010,2010 FIFA World Cup,M-2010-04,Argentina v Nigeria,group stage,Group B,1,0,0,0,06/12/2010,16:00,S-130,Ellis Park Stadium,Johannesburg,South Africa,T-03,Argentina,ARG,T-48,Nigeria,NGA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
713,WC-2010,2010 FIFA World Cup,M-2010-05,England v United States,group stage,Group C,1,0,0,0,06/12/2010,20:30,S-136,Royal Bafokeng Stadium,Rustenburg,South Africa,T-27,England,ENG,T-80,United States,USA,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Spain
714,WC-2010,2010 FIFA World Cup,M-2010-06,Algeria v Slovenia,group stage,Group C,1,0,0,0,6/13/2010,13:30,S-133,Peter Mokaba Stadium,Polokwane,South Africa,T-01,Algeria,DZA,T-67,Slovenia,SVN,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
715,WC-2010,2010 FIFA World Cup,M-2010-07,Serbia v Ghana,group stage,Group D,1,0,0,0,6/13/2010,16:00,S-135,Loftus Versfeld Stadium,Pretoria,South Africa,T-64,Serbia,SRB,T-30,Ghana,GHA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
716,WC-2010,2010 FIFA World Cup,M-2010-08,Germany v Australia,group stage,Group D,1,0,0,0,6/13/2010,20:30,S-129,Moses Mabhida Stadium,Durban,South Africa,T-29,Germany,DEU,T-04,Australia,AUS,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,Spain
717,WC-2010,2010 FIFA World Cup,M-2010-09,Netherlands v Denmark,group stage,Group E,1,0,0,0,6/14/2010,13:30,S-131,Soccer City,Johannesburg,South Africa,T-46,Netherlands,NLD,T-21,Denmark,DNK,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,Spain
718,WC-2010,2010 FIFA World Cup,M-2010-10,Japan v Cameroon,group stage,Group E,1,0,0,0,6/14/2010,16:00,S-127,Free State Stadium,Bloemfontein,South Africa,T-42,Japan,JPN,T-11,Cameroon,CMR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
719,WC-2010,2010 FIFA World Cup,M-2010-11,Italy v Paraguay,group stage,Group F,1,0,0,0,6/14/2010,20:30,S-128,Cape Town Stadium,Cape Town,South Africa,T-39,Italy,ITA,T-53,Paraguay,PRY,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Spain
720,WC-2010,2010 FIFA World Cup,M-2010-12,New Zealand v Slovakia,group stage,Group F,1,0,0,0,6/15/2010,13:30,S-136,Royal Bafokeng Stadium,Rustenburg,South Africa,T-47,New Zealand,NZL,T-66,Slovakia,SVK,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Spain
721,WC-2010,2010 FIFA World Cup,M-2010-13,Ivory Coast v Portugal,group stage,Group G,1,0,0,0,6/15/2010,16:00,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-40,Ivory Coast,CIV,T-56,Portugal,PRT,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Spain
722,WC-2010,2010 FIFA World Cup,M-2010-14,Brazil v North Korea,group stage,Group G,1,0,0,0,6/15/2010,20:30,S-130,Ellis Park Stadium,Johannesburg,South Africa,T-09,Brazil,BRA,T-49,North Korea,PRK,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
723,WC-2010,2010 FIFA World Cup,M-2010-15,Honduras v Chile,group stage,Group H,1,0,0,0,6/16/2010,13:30,S-132,Mbombela Stadium,Nelspruit,South Africa,T-33,Honduras,HND,T-13,Chile,CHL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
724,WC-2010,2010 FIFA World Cup,M-2010-16,Spain v Switzerland,group stage,Group H,1,0,0,0,6/16/2010,16:00,S-129,Moses Mabhida Stadium,Durban,South Africa,T-71,Spain,ESP,T-73,Switzerland,CHE,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
725,WC-2010,2010 FIFA World Cup,M-2010-17,South Africa v Uruguay,group stage,Group A,1,0,0,0,6/16/2010,20:30,S-135,Loftus Versfeld Stadium,Pretoria,South Africa,T-68,South Africa,ZAF,T-81,Uruguay,URY,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,Spain
726,WC-2010,2010 FIFA World Cup,M-2010-18,Argentina v South Korea,group stage,Group B,1,0,0,0,6/17/2010,13:30,S-131,Soccer City,Johannesburg,South Africa,T-03,Argentina,ARG,T-69,South Korea,KOR,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,Spain
727,WC-2010,2010 FIFA World Cup,M-2010-19,Greece v Nigeria,group stage,Group B,1,0,0,0,6/17/2010,16:00,S-127,Free State Stadium,Bloemfontein,South Africa,T-31,Greece,GRC,T-48,Nigeria,NGA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
728,WC-2010,2010 FIFA World Cup,M-2010-20,France v Mexico,group stage,Group A,1,0,0,0,6/17/2010,20:30,S-133,Peter Mokaba Stadium,Polokwane,South Africa,T-28,France,FRA,T-44,Mexico,MEX,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,Spain
729,WC-2010,2010 FIFA World Cup,M-2010-21,Germany v Serbia,group stage,Group D,1,0,0,0,6/18/2010,13:30,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-29,Germany,DEU,T-64,Serbia,SRB,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
730,WC-2010,2010 FIFA World Cup,M-2010-22,Slovenia v United States,group stage,Group C,1,0,0,0,6/18/2010,16:00,S-130,Ellis Park Stadium,Johannesburg,South Africa,T-67,Slovenia,SVN,T-80,United States,USA,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,Spain
731,WC-2010,2010 FIFA World Cup,M-2010-23,England v Algeria,group stage,Group C,1,0,0,0,6/18/2010,20:30,S-128,Cape Town Stadium,Cape Town,South Africa,T-27,England,ENG,T-01,Algeria,DZA,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Spain
732,WC-2010,2010 FIFA World Cup,M-2010-24,Netherlands v Japan,group stage,Group E,1,0,0,0,6/19/2010,13:30,S-129,Moses Mabhida Stadium,Durban,South Africa,T-46,Netherlands,NLD,T-42,Japan,JPN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
733,WC-2010,2010 FIFA World Cup,M-2010-25,Ghana v Australia,group stage,Group D,1,0,0,0,6/19/2010,16:00,S-136,Royal Bafokeng Stadium,Rustenburg,South Africa,T-30,Ghana,GHA,T-04,Australia,AUS,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Spain
734,WC-2010,2010 FIFA World Cup,M-2010-26,Cameroon v Denmark,group stage,Group E,1,0,0,0,6/19/2010,20:30,S-135,Loftus Versfeld Stadium,Pretoria,South Africa,T-11,Cameroon,CMR,T-21,Denmark,DNK,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
735,WC-2010,2010 FIFA World Cup,M-2010-27,Slovakia v Paraguay,group stage,Group F,1,0,0,0,6/20/2010,13:30,S-127,Free State Stadium,Bloemfontein,South Africa,T-66,Slovakia,SVK,T-53,Paraguay,PRY,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,Spain
736,WC-2010,2010 FIFA World Cup,M-2010-28,Italy v New Zealand,group stage,Group F,1,0,0,0,6/20/2010,16:00,S-132,Mbombela Stadium,Nelspruit,South Africa,T-39,Italy,ITA,T-47,New Zealand,NZL,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Spain
737,WC-2010,2010 FIFA World Cup,M-2010-29,Brazil v Ivory Coast,group stage,Group G,1,0,0,0,6/20/2010,20:30,S-131,Soccer City,Johannesburg,South Africa,T-09,Brazil,BRA,T-40,Ivory Coast,CIV,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,Spain
738,WC-2010,2010 FIFA World Cup,M-2010-30,Portugal v North Korea,group stage,Group G,1,0,0,0,6/21/2010,13:30,S-128,Cape Town Stadium,Cape Town,South Africa,T-56,Portugal,PRT,T-49,North Korea,PRK,7–0,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0,Spain
739,WC-2010,2010 FIFA World Cup,M-2010-31,Chile v Switzerland,group stage,Group H,1,0,0,0,6/21/2010,16:00,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-13,Chile,CHL,T-73,Switzerland,CHE,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
740,WC-2010,2010 FIFA World Cup,M-2010-32,Spain v Honduras,group stage,Group H,1,0,0,0,6/21/2010,20:30,S-130,Ellis Park Stadium,Johannesburg,South Africa,T-71,Spain,ESP,T-33,Honduras,HND,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,Spain
741,WC-2010,2010 FIFA World Cup,M-2010-33,France v South Africa,group stage,Group A,1,0,0,0,6/22/2010,16:00,S-127,Free State Stadium,Bloemfontein,South Africa,T-28,France,FRA,T-68,South Africa,ZAF,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
742,WC-2010,2010 FIFA World Cup,M-2010-34,Mexico v Uruguay,group stage,Group A,1,0,0,0,6/22/2010,16:00,S-136,Royal Bafokeng Stadium,Rustenburg,South Africa,T-44,Mexico,MEX,T-81,Uruguay,URY,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
743,WC-2010,2010 FIFA World Cup,M-2010-35,Greece v Argentina,group stage,Group B,1,0,0,0,6/22/2010,20:30,S-133,Peter Mokaba Stadium,Polokwane,South Africa,T-31,Greece,GRC,T-03,Argentina,ARG,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,Spain
744,WC-2010,2010 FIFA World Cup,M-2010-36,Nigeria v South Korea,group stage,Group B,1,0,0,0,6/22/2010,20:30,S-129,Moses Mabhida Stadium,Durban,South Africa,T-48,Nigeria,NGA,T-69,South Korea,KOR,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,Spain
745,WC-2010,2010 FIFA World Cup,M-2010-37,Slovenia v England,group stage,Group C,1,0,0,0,6/23/2010,16:00,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-67,Slovenia,SVN,T-27,England,ENG,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
746,WC-2010,2010 FIFA World Cup,M-2010-38,United States v Algeria,group stage,Group C,1,0,0,0,6/23/2010,16:00,S-135,Loftus Versfeld Stadium,Pretoria,South Africa,T-80,United States,USA,T-01,Algeria,DZA,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
747,WC-2010,2010 FIFA World Cup,M-2010-39,Australia v Serbia,group stage,Group D,1,0,0,0,6/23/2010,20:30,S-132,Mbombela Stadium,Nelspruit,South Africa,T-04,Australia,AUS,T-64,Serbia,SRB,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
748,WC-2010,2010 FIFA World Cup,M-2010-40,Ghana v Germany,group stage,Group D,1,0,0,0,6/23/2010,20:30,S-131,Soccer City,Johannesburg,South Africa,T-30,Ghana,GHA,T-29,Germany,DEU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
749,WC-2010,2010 FIFA World Cup,M-2010-41,Paraguay v New Zealand,group stage,Group F,1,0,0,0,6/24/2010,16:00,S-133,Peter Mokaba Stadium,Polokwane,South Africa,T-53,Paraguay,PRY,T-47,New Zealand,NZL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Spain
750,WC-2010,2010 FIFA World Cup,M-2010-42,Slovakia v Italy,group stage,Group F,1,0,0,0,6/24/2010,16:00,S-130,Ellis Park Stadium,Johannesburg,South Africa,T-66,Slovakia,SVK,T-39,Italy,ITA,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
751,WC-2010,2010 FIFA World Cup,M-2010-43,Cameroon v Netherlands,group stage,Group E,1,0,0,0,6/24/2010,20:30,S-128,Cape Town Stadium,Cape Town,South Africa,T-11,Cameroon,CMR,T-46,Netherlands,NLD,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
752,WC-2010,2010 FIFA World Cup,M-2010-44,Denmark v Japan,group stage,Group E,1,0,0,0,6/24/2010,20:30,S-136,Royal Bafokeng Stadium,Rustenburg,South Africa,T-21,Denmark,DNK,T-42,Japan,JPN,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,Spain
753,WC-2010,2010 FIFA World Cup,M-2010-45,North Korea v Ivory Coast,group stage,Group G,1,0,0,0,6/25/2010,16:00,S-132,Mbombela Stadium,Nelspruit,South Africa,T-49,North Korea,PRK,T-40,Ivory Coast,CIV,0–3,0,3,-3,3,0,0,0-0,0,0,away team win,0,1,0,Spain
754,WC-2010,2010 FIFA World Cup,M-2010-46,Portugal v Brazil,group stage,Group G,1,0,0,0,6/25/2010,16:00,S-129,Moses Mabhida Stadium,Durban,South Africa,T-56,Portugal,PRT,T-09,Brazil,BRA,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Spain
755,WC-2010,2010 FIFA World Cup,M-2010-47,Chile v Spain,group stage,Group H,1,0,0,0,6/25/2010,20:30,S-135,Loftus Versfeld Stadium,Pretoria,South Africa,T-13,Chile,CHL,T-71,Spain,ESP,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
756,WC-2010,2010 FIFA World Cup,M-2010-48,Switzerland v Honduras,group stage,Group H,1,0,0,0,6/25/2010,20:30,S-127,Free State Stadium,Bloemfontein,South Africa,T-73,Switzerland,CHE,T-33,Honduras,HND,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Spain
757,WC-2010,2010 FIFA World Cup,M-2010-49,Uruguay v South Korea,round of 16,not applicable,0,1,0,0,6/26/2010,16:00,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-81,Uruguay,URY,T-69,South Korea,KOR,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
758,WC-2010,2010 FIFA World Cup,M-2010-50,United States v Ghana,round of 16,not applicable,0,1,0,0,6/26/2010,20:30,S-136,Royal Bafokeng Stadium,Rustenburg,South Africa,T-80,United States,USA,T-30,Ghana,GHA,1–2,1,2,-1,1,1,0,0-0,0,0,away team win,0,1,0,Spain
759,WC-2010,2010 FIFA World Cup,M-2010-51,Germany v England,round of 16,not applicable,0,1,0,0,6/27/2010,16:00,S-127,Free State Stadium,Bloemfontein,South Africa,T-29,Germany,DEU,T-27,England,ENG,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,Spain
760,WC-2010,2010 FIFA World Cup,M-2010-52,Argentina v Mexico,round of 16,not applicable,0,1,0,0,6/27/2010,20:30,S-131,Soccer City,Johannesburg,South Africa,T-03,Argentina,ARG,T-44,Mexico,MEX,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,Spain
761,WC-2010,2010 FIFA World Cup,M-2010-53,Netherlands v Slovakia,round of 16,not applicable,0,1,0,0,6/28/2010,16:00,S-129,Moses Mabhida Stadium,Durban,South Africa,T-46,Netherlands,NLD,T-66,Slovakia,SVK,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
762,WC-2010,2010 FIFA World Cup,M-2010-54,Brazil v Chile,round of 16,not applicable,0,1,0,0,6/28/2010,20:30,S-130,Ellis Park Stadium,Johannesburg,South Africa,T-09,Brazil,BRA,T-13,Chile,CHL,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,Spain
763,WC-2010,2010 FIFA World Cup,M-2010-55,Paraguay v Japan,round of 16,not applicable,0,1,0,0,6/29/2010,16:00,S-135,Loftus Versfeld Stadium,Pretoria,South Africa,T-53,Paraguay,PRY,T-42,Japan,JPN,0–0,0,0,0,0,1,1,5–3,5,3,home team win,1,0,0,Spain
764,WC-2010,2010 FIFA World Cup,M-2010-56,Spain v Portugal,round of 16,not applicable,0,1,0,0,6/29/2010,20:30,S-128,Cape Town Stadium,Cape Town,South Africa,T-71,Spain,ESP,T-56,Portugal,PRT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
765,WC-2010,2010 FIFA World Cup,M-2010-57,Netherlands v Brazil,quarter-finals,not applicable,0,1,0,0,07/02/2010,16:00,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-46,Netherlands,NLD,T-09,Brazil,BRA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Spain
766,WC-2010,2010 FIFA World Cup,M-2010-58,Uruguay v Ghana,quarter-finals,not applicable,0,1,0,0,07/02/2010,20:30,S-131,Soccer City,Johannesburg,South Africa,T-81,Uruguay,URY,T-30,Ghana,GHA,1–1,1,1,0,0,1,1,4–2,4,2,home team win,1,0,0,Spain
767,WC-2010,2010 FIFA World Cup,M-2010-59,Argentina v Germany,quarter-finals,not applicable,0,1,0,0,07/03/2010,16:00,S-128,Cape Town Stadium,Cape Town,South Africa,T-03,Argentina,ARG,T-29,Germany,DEU,0–4,0,4,-4,4,0,0,0-0,0,0,away team win,0,1,0,Spain
768,WC-2010,2010 FIFA World Cup,M-2010-60,Paraguay v Spain,quarter-finals,not applicable,0,1,0,0,07/03/2010,20:30,S-130,Ellis Park Stadium,Johannesburg,South Africa,T-53,Paraguay,PRY,T-71,Spain,ESP,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
769,WC-2010,2010 FIFA World Cup,M-2010-61,Uruguay v Netherlands,semi-finals,not applicable,0,1,0,0,07/06/2010,20:30,S-128,Cape Town Stadium,Cape Town,South Africa,T-81,Uruguay,URY,T-46,Netherlands,NLD,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
770,WC-2010,2010 FIFA World Cup,M-2010-62,Germany v Spain,semi-finals,not applicable,0,1,0,0,07/07/2010,20:30,S-129,Moses Mabhida Stadium,Durban,South Africa,T-29,Germany,DEU,T-71,Spain,ESP,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
771,WC-2010,2010 FIFA World Cup,M-2010-63,Uruguay v Germany,third-place match,not applicable,0,1,0,0,07/10/2010,20:30,S-134,Nelson Mandela Bay Stadium,Port Elizabeth,South Africa,T-81,Uruguay,URY,T-29,Germany,DEU,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,Spain
772,WC-2010,2010 FIFA World Cup,M-2010-64,Netherlands v Spain,final,not applicable,0,1,0,0,07/11/2010,20:30,S-131,Soccer City,Johannesburg,South Africa,T-46,Netherlands,NLD,T-71,Spain,ESP,0–1,0,1,-1,1,1,0,0-0,0,0,away team win,0,1,0,Spain
773,WC-2014,2014 FIFA World Cup,M-2014-01,Brazil v Croatia,group stage,Group A,1,0,0,0,06/12/2014,17:00,S-022,Arena Corinthians,São Paulo,Brazil,T-09,Brazil,BRA,T-17,Croatia,HRV,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,Germany
774,WC-2014,2014 FIFA World Cup,M-2014-02,Mexico v Cameroon,group stage,Group A,1,0,0,0,6/13/2014,13:00,S-015,Arena das Dunas,Natal,Brazil,T-44,Mexico,MEX,T-11,Cameroon,CMR,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Germany
775,WC-2014,2014 FIFA World Cup,M-2014-03,Spain v Netherlands,group stage,Group B,1,0,0,0,6/13/2014,16:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-71,Spain,ESP,T-46,Netherlands,NLD,1–5,1,5,-4,4,0,0,0-0,0,0,away team win,0,1,0,Germany
776,WC-2014,2014 FIFA World Cup,M-2014-04,Chile v Australia,group stage,Group B,1,0,0,0,6/13/2014,18:00,S-010,Arena Pantanal,Cuiabá,Brazil,T-13,Chile,CHL,T-04,Australia,AUS,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,Germany
777,WC-2014,2014 FIFA World Cup,M-2014-05,Colombia v Greece,group stage,Group C,1,0,0,0,6/14/2014,13:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-15,Colombia,COL,T-31,Greece,GRC,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,Germany
778,WC-2014,2014 FIFA World Cup,M-2014-06,Uruguay v Costa Rica,group stage,Group D,1,0,0,0,6/14/2014,16:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-81,Uruguay,URY,T-16,Costa Rica,CRI,1–3,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,Germany
779,WC-2014,2014 FIFA World Cup,M-2014-07,England v Italy,group stage,Group D,1,0,0,0,6/14/2014,18:00,S-014,Arena da Amazônia,Manaus,Brazil,T-27,England,ENG,T-39,Italy,ITA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Germany
780,WC-2014,2014 FIFA World Cup,M-2014-08,Ivory Coast v Japan,group stage,Group C,1,0,0,0,6/14/2014,22:00,S-018,Arena Pernambuco,Recife,Brazil,T-40,Ivory Coast,CIV,T-42,Japan,JPN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Germany
781,WC-2014,2014 FIFA World Cup,M-2014-09,Switzerland v Ecuador,group stage,Group E,1,0,0,0,6/15/2014,13:00,S-009,Estádio Nacional,Brasília,Brazil,T-73,Switzerland,CHE,T-24,Ecuador,ECU,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Germany
782,WC-2014,2014 FIFA World Cup,M-2014-10,France v Honduras,group stage,Group E,1,0,0,0,6/15/2014,16:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-28,France,FRA,T-33,Honduras,HND,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,Germany
783,WC-2014,2014 FIFA World Cup,M-2014-11,Argentina v Bosnia and Herzegovina,group stage,Group F,1,0,0,0,6/15/2014,19:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-03,Argentina,ARG,T-08,Bosnia and Herzegovina,BIH,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Germany
784,WC-2014,2014 FIFA World Cup,M-2014-12,Germany v Portugal,group stage,Group G,1,0,0,0,6/16/2014,13:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-29,Germany,DEU,T-56,Portugal,PRT,4–0,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,Germany
785,WC-2014,2014 FIFA World Cup,M-2014-13,Iran v Nigeria,group stage,Group F,1,0,0,0,6/16/2014,16:00,S-011,Arena da Baixada,Curitiba,Brazil,T-36,Iran,IRN,T-48,Nigeria,NGA,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Germany
786,WC-2014,2014 FIFA World Cup,M-2014-14,Ghana v United States,group stage,Group G,1,0,0,0,6/16/2014,19:00,S-015,Arena das Dunas,Natal,Brazil,T-30,Ghana,GHA,T-80,United States,USA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Germany
787,WC-2014,2014 FIFA World Cup,M-2014-15,Belgium v Algeria,group stage,Group H,1,0,0,0,6/17/2014,13:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-06,Belgium,BEL,T-01,Algeria,DZA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Germany
788,WC-2014,2014 FIFA World Cup,M-2014-16,Brazil v Mexico,group stage,Group A,1,0,0,0,6/17/2014,16:00,S-013,Estádio Castelão,Fortaleza,Brazil,T-09,Brazil,BRA,T-44,Mexico,MEX,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Germany
789,WC-2014,2014 FIFA World Cup,M-2014-17,Russia v South Korea,group stage,Group H,1,0,0,0,6/17/2014,18:00,S-010,Arena Pantanal,Cuiabá,Brazil,T-60,Russia,RUS,T-69,South Korea,KOR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,Germany
790,WC-2014,2014 FIFA World Cup,M-2014-18,Australia v Netherlands,group stage,Group B,1,0,0,0,6/18/2014,13:00,S-016,Estádio Beira-Rio,Porto Alegre,Brazil,T-04,Australia,AUS,T-46,Netherlands,NLD,2–3,2,3,-1,1,0,0,0-0,0,0,away team win,0,1,0,Germany
791,WC-2014,2014 FIFA World Cup,M-2014-19,Spain v Chile,group stage,Group B,1,0,0,0,6/18/2014,16:00,S-020,Estádio do Maracanã,Rio de Janeiro,Brazil,T-71,Spain,ESP,T-13,Chile,CHL,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,Germany
792,WC-2014,2014 FIFA World Cup,M-2014-20,Cameroon v Croatia,group stage,Group A,1,0,0,0,6/18/2014,18:00,S-014,Arena da Amazônia,Manaus,Brazil,T-11,Cameroon,CMR,T-17,Croatia,HRV,0–4,0,4,-4,4,0,0,0-0,0,0,away team win,0,1,0,Germany
793,WC-2014,2014 FIFA World Cup,M-2014-21,Colombia v Ivory Coast,group stage,Group C,1,0,0,0,6/19/2014,13:00,S-009,Estádio Nacional,Brasília,Brazil,T-15,Colombia,COL,T-40,Ivory Coast,CIV,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Germany
794,WC-2014,2014 FIFA World Cup,M-2014-22,Uruguay v England,group stage,Group D,1,0,0,0,6/19/2014,16:00,S-022,Arena Corinthians,São Paulo,Brazil,T-81,Uruguay,URY,T-27,England,ENG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,Germany
795,WC-2014,2014 FIFA World Cup,M-2014-23,Japan v Greece,group stage,Group C,1,0,0,0,6/19/2014,19:00,S-015,Arena das Dunas,Natal,Brazil,T-42,Japan,JPN,T-31,Greece,GRC,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,Germany
796,WC-2014,2014 FIFA World Cup,M-2014-24,Italy v Costa Rica,group stage,Group D,1,0,0,0,6/20/2014,13:00,S-018,Arena Pernambuco,Recife,Brazil,T-39,Italy,ITA,T-16,Costa Rica,CRI,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,Germany
797,WC-2014,2014 FIFA World Cup,M-2014-25,Switzerland v France,group stage,Group E,1,0,0,0,6/20/2014,16:00,S-021,Arena Fonte Nova,Salvador,Brazil,T-73,Switzerland,CHE,T-28,France,FRA,2–5,2,5,-3,3,0,0,0-0,0,0,away team win,0,1,0,Germany
798,WC-2014,2014 FIFA World Cup,M-2014-26,Honduras v Ecuador,group stage,Group E,1,0,0,0,6/20/2014,19:00,S-011,Arena da Baixada,Curitiba,Brazil,T-33,Honduras,HND,T-24,Ecuador,ECU,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,Germany
799,WC-2014,2014 FIFA World Cup,M-2014-27,Argentina v Iran,group stage,Group F,1,0,0,0,6/21/2014,13:00,S-008,Estádio Mineirão,Belo Horizonte,Brazil,T-03,Argentina,ARG,T-36,Iran,IRN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,Germany
